Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Qty,Variant Price,Variant Compare At Price,Image Src,Image Position
natural-diamond-bracelet-0112,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-bracelet-0112,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-bracelet-0112,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-bracelet-0113,Natural Diamond Bracelet Model 0113,<p>Exquisite natural diamond bracelet designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Bracelet,"Natural Diamond, Bracelet, Demo",TRUE,Title,Default Title,SKU-NA-BR-0113,6,268067,,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-bracelet-0113,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-bracelet-0113,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-bracelet-0113,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-bracelet-0113,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0001,Natural Diamond Gents Ring Model 0001,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,12,SKU-NA-GE-0001,4,571594,,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0001,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0001,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0001,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0001,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0002,Natural Diamond Gents Ring Model 0002,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,18,SKU-NA-GE-0002,16,455648,,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0002,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0002,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0002,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0002,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0003,Natural Diamond Gents Ring Model 0003,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,11,SKU-NA-GE-0003,7,466094,579204,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0003,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0003,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0003,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0003,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0004,Natural Diamond Gents Ring Model 0004,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,18,SKU-NA-GE-0004,17,527234,,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0004,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0004,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0004,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0004,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0005,Natural Diamond Gents Ring Model 0005,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,18,SKU-NA-GE-0005,14,589750,,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0005,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0005,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0005,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0005,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0006,Natural Diamond Gents Ring Model 0006,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,16,SKU-NA-GE-0006,16,350754,,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0006,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0006,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0006,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0006,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0007,Natural Diamond Gents Ring Model 0007,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,11,SKU-NA-GE-0007,8,184894,,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0007,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0007,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0007,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0007,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0008,Natural Diamond Gents Ring Model 0008,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,12,SKU-NA-GE-0008,19,288412,,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0008,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0008,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0008,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0008,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0009,Natural Diamond Gents Ring Model 0009,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,17,SKU-NA-GE-0009,3,91116,107907,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0009,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0009,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0009,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0009,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0010,Natural Diamond Gents Ring Model 0010,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,13,SKU-NA-GE-0010,3,694709,,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0010,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0010,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0010,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0010,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0011,Natural Diamond Gents Ring Model 0011,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,16,SKU-NA-GE-0011,14,93857,,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0011,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0011,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0011,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0011,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0012,Natural Diamond Gents Ring Model 0012,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,15,SKU-NA-GE-0012,7,536862,716488,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0012,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0012,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0012,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0012,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0013,Natural Diamond Gents Ring Model 0013,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,16,SKU-NA-GE-0013,3,509124,,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0013,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0013,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0013,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0013,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0014,Natural Diamond Gents Ring Model 0014,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,18,SKU-NA-GE-0014,18,43158,,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0014,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0014,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0014,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0014,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0015,Natural Diamond Gents Ring Model 0015,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,17,SKU-NA-GE-0015,7,682816,,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0015,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0015,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0015,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0015,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0016,Natural Diamond Gents Ring Model 0016,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,17,SKU-NA-GE-0016,8,255790,,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0016,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0016,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0016,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0016,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0017,Natural Diamond Gents Ring Model 0017,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,12,SKU-NA-GE-0017,3,355133,409211,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0017,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0017,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0017,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0017,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0018,Natural Diamond Gents Ring Model 0018,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,10,SKU-NA-GE-0018,1,686306,,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0018,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0018,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0018,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0018,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0019,Natural Diamond Gents Ring Model 0019,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,11,SKU-NA-GE-0019,2,75092,,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0019,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0019,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0019,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0019,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0020,Natural Diamond Gents Ring Model 0020,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,17,SKU-NA-GE-0020,16,357209,,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0020,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0020,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0020,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0020,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0021,Natural Diamond Gents Ring Model 0021,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,17,SKU-NA-GE-0021,12,137931,,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0021,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0021,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
natural-diamond-gents-ring-0021,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+3,4
natural-diamond-gents-ring-0021,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+4,5
natural-diamond-gents-ring-0022,Natural Diamond Gents Ring Model 0022,<p>Exquisite natural diamond gents ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Gents Ring,"Natural Diamond, Gents Ring, Demo",TRUE,Size,18,SKU-NA-GE-0022,17,102336,136846,https://placehold.co/800x800/f0f0f0/333333.png?text=Natural+Diamond+Main,1
natural-diamond-gents-ring-0022,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+1,2
natural-diamond-gents-ring-0022,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Natural+Diamond+Angle+2,3
